glucose,glycogen,fatty_acid,triglycerides,glycerol,amino_acid,ammonia,urea,cholesterol,bile_acid,atp,adp,nad_plus,nadh,nadph,acetyl_coa,ketone_body,lactate,oxygen,albumin,clotting_factor,phaseI_intermediates,conjugates,ornithine,citrulline,argininosuccinate,arginine,ethanol,acetaldehyde,acetate,insulin,glucagon,epinephrine,cortisol,inflammation,oxygen_pressure,pH,temperature,is_postprandial,insulin_degrading_enzyme_activity,liver_function,xenobiotic_load,insulin_sensitivity,time,scenario
19.200969631403645,400.0,58.96024462767943,80.0,7.778857697002111,0.0,1.4199940650407648e-44,11.75226229405499,0.23503934935941917,24.764960650640578,85.92166766096621,0.0007566500881444545,0.07424317365808003,59.92575682634195,20.0,0.4242335447923704,63.28032182752823,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.6327686126342574e-42,1.0673086398623529e-27,7.0637299008209e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,6.983333333333333,normal_three_meals
19.18307689090837,400.0,59.110405223248215,80.0,7.781699510511783,0.0,1.1217953113822043e-44,11.75226229405499,0.2317487984683873,24.76825120153161,85.87201378941418,0.0007434087116019266,0.07319052785032439,59.926809472149706,20.0,0.40496097103718176,63.30063380571463,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.292869191517649e-42,9.178854302816238e-28,6.089750035664047e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.0,normal_three_meals
19.165352201687025,400.0,59.26058055585831,80.0,7.784528552911543,0.0,8.862182959919414e-45,11.75226229405499,0.2285043152898299,24.771495684710167,85.82236885338082,0.0007303990591488929,0.07215285080796681,59.92784714919206,20.0,0.3865907102398571,63.320028733901864,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.0237224314528454e-42,7.8938147004219675e-28,5.250035426695024e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.016666666666667,normal_three_meals
19.147794192014295,400.0,59.410770415947,80.0,7.787344881594759,0.0,7.001124538336337e-45,11.75226229405499,0.22530525487577227,24.774694745124226,85.77273276469313,0.0007176170756137873,0.07112992891312017,59.928870071086905,20.0,0.3690803387627798,63.33854924529025,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,8.106017792693309e-43,6.788680642362894e-28,4.526081807538311e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.033333333333333,normal_three_meals
19.13040150069766,400.0,59.560974596942216,80.0,7.790148553696872,0.0,5.5308883852857066e-45,11.75226229405499,0.22215098130751146,24.777849018692486,85.72310543536027,0.000705058776790546,0.07012155160951325,59.92987844839051,20.0,0.3523894174894804,63.35623598556833,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,6.418456417758221e-43,5.838265352432091e-28,3.9019345073822555e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.05,normal_three_meals
19.11317277699856,400.0,59.71119289521968,80.0,7.792939626096558,0.0,4.3694018243757084e-45,11.75226229405499,0.2190408675692063,24.78095913243079,85.67348677758227,0.0006927202481967114,0.06912751135838623,59.93087248864164,20.0,0.3364793998550982,63.373127704925245,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,5.082195435638094e-43,5.020908203091599e-28,3.3638372478421445e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.066666666666666,normal_three_meals
19.096106680554154,400.0,59.861425110060665,80.0,7.79571815541688,0.0,3.4518274412568094e-45,11.75226229405499,0.2159742954232374,24.78402570457676,85.62387670375854,0.000680597643853269,0.06814760359502538,59.931852396405,20.0,0.32131354408619284,63.38926134585317,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,4.024110137985284e-43,4.317981054658776e-28,2.899929304628572e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.083333333333333,normal_three_meals
19.079201881299653,400.0,60.011671043610335,80.0,7.798484198026436,0.0,2.7269436785928796e-45,11.75226229405499,0.21295065528731208,24.787049344712685,85.57427512649606,0.0006686871850858368,0.06718162668592759,59.9328183733141,20.0,0.3068568294602673,63.40467212692943,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,3.1862958466350137e-43,3.7134637070065483e-28,2.4999843754570944e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.1,normal_three_meals
19.062457059391253,400.0,60.16193050083673,80.0,7.801237810040505,0.0,2.1542855060883747e-45,11.75226229405499,0.2099693461132897,24.790030653886706,85.52468195861749,0.0006569851593468347,0.0662293818865856,59.93377061811344,20.0,0.2930758764037418,63.41939362275956,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,2.522900300566706e-43,3.193578788025632e-28,2.1551854120829104e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.116666666666666,normal_three_meals
19.045870905129632,400.0,60.31220328949032,80.0,7.8039790473221835,0.0,1.7018855498098162e-45,11.75226229405499,0.20702977526770366,24.792970224732294,85.47509711316896,0.0006454879190582651,0.06529067329988483,59.934709326700144,20.0,0.2799388702551264,63.43345784025458,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.9976152370104832e-43,2.746477757702044e-28,1.8579304646945388e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.133333333333334,normal_three_meals
